Customer ID,Recency,Frequency,Monetary,Cluster,Customer_Segment
17034,44,2,538.4,0,Regular Customers
17035,226,2,180.06,1,Lost Customers
17036,18,1,176.9,0,Regular Customers
17038,50,1,630.77,0,Regular Customers
17039,239,1,1954.99,1,Lost Customers
17040,185,1,13.52,1,Lost Customers
17041,32,3,604.71,0,Regular Customers
17043,10,4,881.37,0,Regular Customers
17044,9,11,11013.82,0,Regular Customers
17045,11,2,488.24,0,Regular Customers
17046,79,4,1264.05,0,Regular Customers
17047,66,3,1188.33,0,Regular Customers
17048,72,4,1146.33,0,Regular Customers
17049,10,10,4287.5,0,Regular Customers
17050,10,5,1462.95,0,Regular Customers
17051,81,3,467.25,0,Regular Customers
17055,80,1,239.55,0,Regular Customers
17056,373,1,128.60000000000002,1,Lost Customers
17057,231,1,294.74,1,Lost Customers
17059,4,5,2507.49,0,Regular Customers
17062,0,4,669.85,0,Regular Customers
17063,42,6,2177.39,0,Regular Customers
17065,272,2,194.7,1,Lost Customers
17066,361,1,228.34,1,Lost Customers
17067,359,3,454.54,1,Lost Customers
17068,3,27,4608.94,0,Regular Customers
17069,8,6,3084.58,0,Regular Customers
17070,45,1,133.18,0,Regular Customers
17071,16,4,1372.17,0,Regular Customers
17072,260,1,282.05,1,Lost Customers
17074,197,1,203.05,1,Lost Customers
17075,64,6,1407.61,0,Regular Customers
17076,27,3,401.67,0,Regular Customers
17077,213,1,306.0,1,Lost Customers
17080,14,5,669.91,0,Regular Customers
17081,30,4,674.23,0,Regular Customers
17082,29,4,2728.18,0,Regular Customers
17083,44,6,2644.01,0,Regular Customers
17084,31,1,2253.22,0,Regular Customers
17085,11,23,6324.76,0,Regular Customers
17087,372,1,221.53,1,Lost Customers
17089,21,1,128.45,0,Regular Customers
17090,9,6,1105.53,0,Regular Customers
17091,2,11,3983.34,0,Regular Customers
17092,72,7,3817.18,0,Regular Customers
17093,227,1,235.88,1,Lost Customers
17094,58,1,100.2,0,Regular Customers
17095,65,4,1248.09,0,Regular Customers
17096,18,7,2737.05,0,Regular Customers
17097,0,2,386.03,0,Regular Customers
17098,16,3,591.0699999999999,0,Regular Customers
17099,168,1,582.17,1,Lost Customers
17101,29,3,885.3199999999999,0,Regular Customers
17103,357,1,424.3,1,Lost Customers
17104,58,1,474.03,0,Regular Customers
17106,24,1,491.23,0,Regular Customers
17107,32,4,5259.99,0,Regular Customers
17108,298,1,174.95,1,Lost Customers
17109,41,2,410.42,0,Regular Customers
17110,155,2,347.4,1,Lost Customers
17111,60,1,227.97,0,Regular Customers
17112,137,1,205.17,0,Regular Customers
17113,209,6,2322.59,1,Lost Customers
17115,183,4,1923.99,1,Lost Customers
17116,283,1,389.78,1,Lost Customers
17121,37,1,314.74,0,Regular Customers
17122,23,3,432.18,0,Regular Customers
17123,74,2,631.87,0,Regular Customers
17126,16,4,1065.69,0,Regular Customers
17127,63,5,1155.0300000000002,0,Regular Customers
17129,155,1,31.85,1,Lost Customers
17132,87,2,1272.8,0,Regular Customers
17133,109,5,9730.09,0,Regular Customers
17134,77,1,212.1,0,Regular Customers
17135,6,4,814.43,0,Regular Customers
17136,297,1,231.68,1,Lost Customers
17137,51,6,1133.63,0,Regular Customers
17138,24,6,4036.77,0,Regular Customers
17139,24,13,8915.99,0,Regular Customers
17141,53,4,754.33,0,Regular Customers
17142,39,3,704.75,0,Regular Customers
17143,52,2,924.11,0,Regular Customers
17145,147,4,3120.91,1,Lost Customers
17146,70,10,5110.46,0,Regular Customers
17147,87,5,1485.36,0,Regular Customers
17149,86,1,143.10000000000002,0,Regular Customers
17150,11,6,1375.65,0,Regular Customers
17151,370,1,231.90000000000003,1,Lost Customers
17152,60,1,327.0,0,Regular Customers
17155,162,5,640.76,1,Lost Customers
17156,126,1,591.87,0,Regular Customers
17157,115,17,4832.9,0,Regular Customers
17158,182,2,713.03,1,Lost Customers
17159,112,2,560.71,0,Regular Customers
17160,9,11,6691.13,0,Regular Customers
17161,79,1,856.01,0,Regular Customers
17163,80,2,406.68,0,Regular Customers
17165,16,5,1635.64,0,Regular Customers
17167,14,3,867.11,0,Regular Customers
17168,133,1,400.2,0,Regular Customers
17169,213,1,320.95,1,Lost Customers
17170,9,2,178.68,0,Regular Customers
17171,296,1,159.68,1,Lost Customers
17172,65,2,638.81,0,Regular Customers
17176,161,2,596.1899999999999,1,Lost Customers
17177,140,1,119.5,1,Lost Customers
17178,366,1,436.71,1,Lost Customers
17179,17,3,795.47,0,Regular Customers
17180,57,7,1460.95,0,Regular Customers
17181,8,2,225.45,0,Regular Customers
17182,57,2,321.3,0,Regular Customers
17184,204,2,198.41000000000005,1,Lost Customers
17185,226,3,229.46,1,Lost Customers
17187,161,1,263.76,1,Lost Customers
17188,81,6,2118.7000000000003,0,Regular Customers
17189,195,3,573.23,1,Lost Customers
17190,38,5,1298.3,0,Regular Customers
17191,3,11,2740.92,0,Regular Customers
17192,171,1,77.83,1,Lost Customers
17193,21,2,610.74,0,Regular Customers
17194,165,1,549.88,1,Lost Customers
17195,290,1,562.98,1,Lost Customers
17196,62,1,352.9,0,Regular Customers
17198,0,2,521.66,0,Regular Customers
17199,217,1,145.12,1,Lost Customers
17200,22,4,356.71,0,Regular Customers
17201,158,3,899.41,1,Lost Customers
17202,55,1,160.65,0,Regular Customers
17203,23,4,2012.03,0,Regular Customers
17204,9,5,3940.13,0,Regular Customers
17205,51,2,615.27,0,Regular Customers
17207,287,1,303.22,1,Lost Customers
17208,30,1,115.35,0,Regular Customers
17209,284,3,611.6,1,Lost Customers
17210,27,1,253.37,0,Regular Customers
17211,4,6,1729.43,0,Regular Customers
17212,93,2,567.5600000000001,0,Regular Customers
17213,1,7,2401.07,0,Regular Customers
17215,99,1,186.15,0,Regular Customers
17216,189,1,65.05,1,Lost Customers
17217,254,1,104.5,1,Lost Customers
17218,3,9,2231.96,0,Regular Customers
17219,51,1,144.9,0,Regular Customers
17220,52,7,1283.5,0,Regular Customers
17221,226,3,643.39,1,Lost Customers
17222,112,5,1250.86,0,Regular Customers
17223,3,2,446.74,0,Regular Customers
17224,136,1,100.86,0,Regular Customers
17225,216,1,131.15,1,Lost Customers
17226,79,2,506.63,0,Regular Customers
17227,3,7,1082.71,0,Regular Customers
17228,2,7,1271.15,0,Regular Customers
17230,198,10,6286.54,1,Lost Customers
17231,24,15,4022.72,0,Regular Customers
17233,83,2,369.98,0,Regular Customers
17235,7,7,1354.82,0,Regular Customers
17236,45,6,1013.13,0,Regular Customers
17237,10,2,687.39,0,Regular Customers
17238,6,17,4038.45,0,Regular Customers
17239,22,3,806.95,0,Regular Customers
17240,231,1,130.6,1,Lost Customers
17241,20,12,2744.14,0,Regular Customers
17242,91,3,1754.24,0,Regular Customers
17243,4,44,12213.01,3,Loyal Customers
17244,18,4,871.14,0,Regular Customers
17245,324,1,200.18,1,Lost Customers
17246,181,2,38.92,1,Lost Customers
17248,116,1,227.51,0,Regular Customers
17249,63,1,68.03,0,Regular Customers
17251,17,2,529.15,0,Regular Customers
17254,36,1,198.29,0,Regular Customers
17255,25,2,500.72,0,Regular Customers
17256,116,3,258.93,0,Regular Customers
17257,71,2,192.73,0,Regular Customers
17258,31,2,417.3,0,Regular Customers
17259,3,5,1285.97,0,Regular Customers
17260,46,1,120.95,0,Regular Customers
17261,144,1,230.44,1,Lost Customers
17262,1,7,1504.26,0,Regular Customers
17264,59,1,279.59,0,Regular Customers
17266,134,2,207.09,0,Regular Customers
17268,80,7,970.25,0,Regular Customers
17269,20,1,537.46,0,Regular Customers
17270,104,2,604.4,0,Regular Customers
17271,371,1,210.39,1,Lost Customers
17273,59,1,141.12,0,Regular Customers
17274,30,1,465.4,0,Regular Customers
17275,18,1,114.52,0,Regular Customers
17276,37,1,508.39,0,Regular Customers
17278,200,1,25.2,1,Lost Customers
17280,73,1,118.86,0,Regular Customers
17281,9,6,797.8499999999999,0,Regular Customers
17282,91,2,636.25,0,Regular Customers
17283,13,1,188.46,0,Regular Customers
17284,24,2,1140.58,0,Regular Customers
17285,263,2,428.34,1,Lost Customers
17286,35,2,241.56,0,Regular Customers
17287,2,16,3047.85,0,Regular Customers
17288,25,4,1080.25,0,Regular Customers
17289,11,6,1134.98,0,Regular Customers
17290,16,6,976.2,0,Regular Customers
17292,107,2,271.75,0,Regular Customers
17293,29,8,1899.12,0,Regular Customers
17294,304,2,467.79,1,Lost Customers
17296,365,1,338.13,1,Lost Customers
17298,9,3,459.14,0,Regular Customers
17299,74,2,346.97,0,Regular Customers
17300,25,2,393.64,0,Regular Customers
17301,259,1,132.8,1,Lost Customers
17304,169,1,111.5,1,Lost Customers
17305,283,1,2135.46,1,Lost Customers
17306,28,2,1151.04,0,Regular Customers
17307,30,11,3999.89,0,Regular Customers
17308,28,2,4511.76,0,Regular Customers
17309,16,2,247.84,0,Regular Customers
17310,22,2,1025.1,0,Regular Customers
17311,27,4,2181.71,0,Regular Customers
17314,28,9,2376.51,0,Regular Customers
17315,10,5,3358.34,0,Regular Customers
17316,55,1,124.45,0,Regular Customers
17318,360,1,164.28,1,Lost Customers
17319,304,1,29.1,1,Lost Customers
17320,3,4,1695.15,0,Regular Customers
17321,29,4,1040.32,0,Regular Customers
17322,11,5,922.59,0,Regular Customers
17323,42,5,644.52,0,Regular Customers
17324,1,9,1311.64,0,Regular Customers
17325,45,2,512.77,0,Regular Customers
17326,43,2,321.95,0,Regular Customers
17327,44,2,152.35,0,Regular Customers
17328,308,1,104.7,1,Lost Customers
17329,366,3,481.32,1,Lost Customers
17330,179,2,59.900000000000006,1,Lost Customers
17332,163,5,838.27,1,Lost Customers
17334,41,1,328.13,0,Regular Customers
17335,18,2,508.0,0,Regular Customers
17336,107,1,81.12,0,Regular Customers
17338,10,9,5498.64,0,Regular Customers
17339,0,2,119.0,0,Regular Customers
17340,1,8,10051.53,0,Regular Customers
17341,1,3,1108.47,0,Regular Customers
17342,14,4,1227.54,0,Regular Customers
17343,11,5,1066.3,0,Regular Customers
17344,363,1,307.54,1,Lost Customers
17345,10,6,1066.94,0,Regular Customers
17346,8,12,2646.44,0,Regular Customers
17348,72,4,1316.89,0,Regular Customers
17349,15,4,741.5,0,Regular Customers
17350,29,3,619.971,0,Regular Customers
17351,62,9,1401.08,0,Regular Customers
17352,331,1,36.25,1,Lost Customers
17353,126,2,1502.0,0,Regular Customers
17354,63,3,1750.4,0,Regular Customers
17355,21,1,285.11,0,Regular Customers
17356,189,4,768.25,1,Lost Customers
17358,11,3,500.2,0,Regular Customers
17359,283,1,156.6,1,Lost Customers
17360,20,3,645.59,0,Regular Customers
17361,311,2,392.44,1,Lost Customers
17362,35,5,711.8100000000001,0,Regular Customers
17363,30,3,940.86,0,Regular Customers
17364,11,17,7589.24,0,Regular Customers
17365,21,7,3423.42,0,Regular Customers
17366,67,2,1096.24,0,Regular Customers
17368,10,6,913.47,0,Regular Customers
17369,90,1,979.2,0,Regular Customers
17371,258,3,238.66,1,Lost Customers
17372,16,20,3034.88,0,Regular Customers
17373,53,3,520.58,0,Regular Customers
17374,30,1,231.34,0,Regular Customers
17375,66,1,260.45,0,Regular Customers
17376,39,2,250.44,0,Regular Customers
17377,0,60,14218.49,3,Loyal Customers
17378,9,1,10.95,0,Regular Customers
17380,69,3,645.0,0,Regular Customers
17381,3,12,19726.76,0,Regular Customers
17382,70,7,836.88,0,Regular Customers
17383,88,1,110.7,0,Regular Customers
17384,102,1,171.15,0,Regular Customers
17386,20,1,126.35,0,Regular Customers
17388,55,7,1432.01,0,Regular Customers
17389,9,27,25391.0,3,Loyal Customers
17390,55,1,149.3,0,Regular Customers
17392,85,1,168.65,0,Regular Customers
17393,45,2,381.15,0,Regular Customers
17395,143,1,97.5,1,Lost Customers
17396,6,7,1476.3,0,Regular Customers
17397,51,1,536.77,0,Regular Customers
17400,216,3,2547.09,1,Lost Customers
17401,176,1,114.85,1,Lost Customers
17402,4,12,2462.33,0,Regular Customers
17403,85,1,118.95,0,Regular Customers
17404,44,8,15874.3,0,Regular Customers
17406,1,11,2704.63,0,Regular Customers
17407,46,1,552.9,0,Regular Customers
17408,135,2,283.44000000000005,0,Regular Customers
17409,56,8,7021.66,0,Regular Customers
17411,21,2,646.44,0,Regular Customers
17412,7,10,3159.46,0,Regular Customers
17413,39,2,560.14,0,Regular Customers
17414,58,4,1471.52,0,Regular Customers
17416,28,15,10405.03,0,Regular Customers
17417,183,1,164.18,1,Lost Customers
17418,22,1,206.6,0,Regular Customers
17419,2,8,2273.95,0,Regular Customers
17420,8,4,485.6,0,Regular Customers
17421,21,3,1059.41,0,Regular Customers
17422,16,5,1615.39,0,Regular Customers
17423,28,1,420.54,0,Regular Customers
17426,87,7,3040.51,0,Regular Customers
17428,3,18,14562.91,0,Regular Customers
17429,31,2,832.54,0,Regular Customers
17430,0,3,469.41,0,Regular Customers
17432,20,7,1385.63,0,Regular Customers
17433,20,1,266.8,0,Regular Customers
17435,46,1,331.35,0,Regular Customers
17436,43,3,317.76,0,Regular Customers
17437,164,1,373.17,1,Lost Customers
17438,79,4,1034.32,0,Regular Customers
17439,290,1,325.74,1,Lost Customers
17440,184,1,137.16,1,Lost Customers
17441,367,1,293.35,1,Lost Customers
17442,16,9,2371.74,0,Regular Customers
17448,132,46,14556.97,3,Loyal Customers
17449,22,6,2430.29,0,Regular Customers
17450,2,7,52422.3,3,Loyal Customers
17454,97,6,1030.41,0,Regular Customers
17456,0,2,975.56,0,Regular Customers
17457,14,9,4247.11,0,Regular Customers
17458,16,1,213.08,0,Regular Customers
17460,7,12,1605.84,0,Regular Customers
17463,195,2,661.5,1,Lost Customers
17464,157,2,710.98,1,Lost Customers
17465,60,7,2542.79,0,Regular Customers
17467,30,1,102.6,0,Regular Customers
17468,10,1,57.8,0,Regular Customers
17469,35,12,3180.28,0,Regular Customers
17470,2,7,1679.8,0,Regular Customers
17471,109,1,321.65000000000003,0,Regular Customers
17472,263,1,224.81,1,Lost Customers
17473,43,2,607.0,0,Regular Customers
17474,234,1,1047.0,1,Lost Customers
17476,30,2,489.86,0,Regular Customers
17477,247,2,1144.3,1,Lost Customers
17478,43,2,1272.8,0,Regular Customers
17479,267,1,389.2600000000001,1,Lost Customers
17480,79,1,390.21,0,Regular Customers
17482,122,2,778.19,0,Regular Customers
17483,49,1,177.69,0,Regular Customers
17484,211,2,209.57,1,Lost Customers
17487,363,1,160.55,1,Lost Customers
17488,276,1,336.5,1,Lost Customers
17490,23,2,658.18,0,Regular Customers
17491,2,8,2422.2000000000003,0,Regular Customers
17492,113,2,747.85,0,Regular Customers
17493,20,1,100.91,0,Regular Customers
17494,136,1,54.7,0,Regular Customers
17495,25,1,309.16,0,Regular Customers
17496,198,3,1141.84,1,Lost Customers
17497,25,2,287.25,0,Regular Customers
17499,196,1,718.51,1,Lost Customers
17504,15,9,6568.09,0,Regular Customers
17505,185,3,1289.64,1,Lost Customers
17508,16,7,4191.92,0,Regular Customers
17510,55,1,206.08,0,Regular Customers
17511,2,31,84541.17,3,Loyal Customers
17512,87,8,2542.83,0,Regular Customers
17513,43,2,645.6,0,Regular Customers
17514,304,1,334.18,1,Lost Customers
17515,29,5,978.44,0,Regular Customers
17516,13,1,189.47,0,Regular Customers
17518,60,2,329.42,0,Regular Customers
17519,3,10,3265.45,0,Regular Customers
17521,29,2,554.85,0,Regular Customers
17524,73,2,394.14,0,Regular Customers
17525,32,2,739.2,0,Regular Customers
17526,0,9,2970.14,0,Regular Customers
17529,245,2,1240.25,1,Lost Customers
17530,0,3,756.51,0,Regular Customers
17531,162,2,970.12,1,Lost Customers
17532,20,1,65.34,0,Regular Customers
17533,69,1,34.8,0,Regular Customers
17534,86,4,1445.47,0,Regular Customers
17536,55,2,288.33,0,Regular Customers
17539,252,4,1226.57,1,Lost Customers
17540,18,4,1011.7,0,Regular Customers
17541,144,1,124.46,1,Lost Customers
17542,276,2,170.95,1,Lost Customers
17543,184,1,120.05,1,Lost Customers
17544,25,3,960.69,0,Regular Customers
17545,25,3,802.58,0,Regular Customers
17547,10,2,727.85,0,Regular Customers
17548,13,3,627.96,0,Regular Customers
17550,32,6,2280.48,0,Regular Customers
17552,7,10,2154.88,0,Regular Customers
17553,107,3,2270.0,0,Regular Customers
17555,60,3,574.48,0,Regular Customers
17556,14,1,142.77,0,Regular Customers
17557,367,1,34.0,1,Lost Customers
17558,28,1,259.17,0,Regular Customers
17559,147,1,167.62,1,Lost Customers
17560,30,4,1040.85,0,Regular Customers
17561,25,3,554.72,0,Regular Customers
17563,213,2,392.38,1,Lost Customers
17565,221,1,131.83,1,Lost Customers
17567,7,2,1024.55,0,Regular Customers
17568,268,1,382.79,1,Lost Customers
17570,16,1,100.0,0,Regular Customers
17571,177,1,205.24,1,Lost Customers
17572,8,7,496.2600000000001,0,Regular Customers
17575,302,1,171.7,1,Lost Customers
17576,0,23,5434.13,0,Regular Customers
17577,280,2,348.75,1,Lost Customers
17578,109,6,903.87,0,Regular Customers
17579,213,1,304.38,1,Lost Customers
17580,11,2,329.55,0,Regular Customers
17581,7,20,7712.71,0,Regular Customers
17582,81,4,1275.43,0,Regular Customers
17583,195,1,135.95,1,Lost Customers
17584,102,4,4067.12,0,Regular Customers
17585,80,3,960.23,0,Regular Customers
17586,254,1,167.4,1,Lost Customers
17587,263,1,181.66,1,Lost Customers
17588,31,4,1699.35,0,Regular Customers
17589,20,14,11645.7,0,Regular Customers
17591,2,2,550.7,0,Regular Customers
17592,373,1,148.3,1,Lost Customers
17593,44,6,4168.46,0,Regular Customers
17594,84,2,1504.7,0,Regular Customers
17596,3,7,2092.74,0,Regular Customers
17597,53,4,1439.72,0,Regular Customers
17598,16,1,409.98,0,Regular Customers
17599,112,1,52.05,0,Regular Customers
17601,15,1,305.47,0,Regular Customers
17602,107,8,2348.16,0,Regular Customers
17603,252,3,1398.76,1,Lost Customers
17604,57,4,636.57,0,Regular Customers
17605,225,1,160.75,1,Lost Customers
17606,372,1,87.30000000000001,1,Lost Customers
17607,11,1,333.81,0,Regular Customers
17608,84,2,305.11,0,Regular Customers
17609,37,6,782.12,0,Regular Customers
17610,175,5,1529.49,1,Lost Customers
17611,56,13,4387.76,0,Regular Customers
17612,14,12,3346.41,0,Regular Customers
17615,22,3,403.6,0,Regular Customers
17616,2,2,489.6,0,Regular Customers
17617,193,1,395.33,1,Lost Customers
17618,18,8,3101.66,0,Regular Customers
17621,39,3,1795.22,0,Regular Customers
17622,232,2,1130.21,1,Lost Customers
17623,44,6,1856.62,0,Regular Customers
17624,72,2,725.15,0,Regular Customers
17625,81,4,4020.8,0,Regular Customers
17626,237,1,254.0,1,Lost Customers
17627,113,1,296.36,0,Regular Customers
17629,23,2,641.4,0,Regular Customers
17631,9,4,470.16,0,Regular Customers
17633,14,3,732.55,0,Regular Customers
17635,59,3,1265.58,0,Regular Customers
17638,282,2,842.4,1,Lost Customers
17639,22,5,506.67,0,Regular Customers
17640,14,5,2547.28,0,Regular Customers
17642,64,3,1112.2,0,Regular Customers
17643,8,2,439.7,0,Regular Customers
17644,29,9,3132.96,0,Regular Customers
17646,0,10,3141.4,0,Regular Customers
17647,304,2,198.6,1,Lost Customers
17648,20,1,418.87,0,Regular Customers
17649,104,2,710.4,0,Regular Customers
17651,133,6,1758.52,0,Regular Customers
17655,1,3,1013.54,0,Regular Customers
17657,65,1,126.0,0,Regular Customers
17659,7,3,835.33,0,Regular Customers
17660,372,1,163.47,1,Lost Customers
17662,296,2,412.92,1,Lost Customers
17663,52,10,3372.92,0,Regular Customers
17664,109,2,561.59,0,Regular Customers
17665,128,1,563.1,0,Regular Customers
17666,112,3,1319.64,0,Regular Customers
17667,70,4,1895.19,0,Regular Customers
17669,97,3,2735.63,0,Regular Customers
17671,0,2,830.63,0,Regular Customers
17672,52,5,2600.46,0,Regular Customers
17673,10,7,2604.46,0,Regular Customers
17674,3,1,300.66,0,Regular Customers
17675,2,40,17885.32,3,Loyal Customers
17676,1,5,1378.16,0,Regular Customers
17677,1,28,20329.68,3,Loyal Customers
17678,238,1,301.65,1,Lost Customers
17679,156,5,1585.5,1,Lost Customers
17680,18,2,313.05,0,Regular Customers
17681,232,5,731.2,1,Lost Customers
17682,3,6,1982.45,0,Regular Customers
17683,20,3,819.01,0,Regular Customers
17685,7,6,2751.64,0,Regular Customers
17686,58,2,2557.35,0,Regular Customers
17687,55,1,432.68,0,Regular Customers
17688,28,1,304.2,0,Regular Customers
17689,23,2,317.08,0,Regular Customers
17690,1,8,2690.15,0,Regular Customers
17691,3,3,489.65,0,Regular Customers
17692,31,8,2234.86,0,Regular Customers
17694,146,2,1412.85,1,Lost Customers
17695,29,3,980.7,0,Regular Customers
17696,17,19,5393.88,0,Regular Customers
17699,111,2,442.0,0,Regular Customers
17700,16,10,4145.33,0,Regular Customers
17702,18,2,1319.67,0,Regular Customers
17703,53,1,296.1,0,Regular Customers
17705,90,2,260.38,0,Regular Customers
17706,1,17,10245.49,0,Regular Customers
17707,11,6,456.9,0,Regular Customers
17708,37,2,620.85,0,Regular Customers
17709,105,4,533.56,0,Regular Customers
17710,58,1,293.5,0,Regular Customers
17713,17,4,1198.09,0,Regular Customers
17714,59,4,1257.18,0,Regular Customers
17715,227,1,163.2,1,Lost Customers
17716,31,13,10300.98,0,Regular Customers
17717,56,1,376.92,0,Regular Customers
17718,279,1,299.83,1,Lost Customers
17720,2,7,1572.97,0,Regular Customers
17721,294,1,307.21000000000004,1,Lost Customers
17722,1,2,2006.32,0,Regular Customers
17723,10,1,102.0,0,Regular Customers
17726,30,7,1092.06,0,Regular Customers
17728,39,2,1362.75,0,Regular Customers
17729,231,1,438.65,1,Lost Customers
17730,17,7,2475.32,0,Regular Customers
17731,256,2,468.88,1,Lost Customers
17732,7,8,2166.42,0,Regular Customers
17734,160,3,741.69,1,Lost Customers
17735,2,8,4134.91,0,Regular Customers
17738,30,9,2304.51,0,Regular Customers
17739,9,11,4939.24,0,Regular Customers
17740,24,6,426.9,0,Regular Customers
17741,41,2,101.1,0,Regular Customers
17742,63,9,1743.37,0,Regular Customers
17743,83,1,229.2,0,Regular Customers
17744,15,1,326.74,0,Regular Customers
17745,112,2,600.34,0,Regular Customers
17746,106,3,793.9300000000001,0,Regular Customers
17748,162,1,358.15,1,Lost Customers
17749,181,1,351.66,1,Lost Customers
17751,56,1,157.86,0,Regular Customers
17753,99,4,390.56,0,Regular Customers
17754,9,8,2805.27,0,Regular Customers
17756,10,3,733.7,0,Regular Customers
17757,3,28,3817.16,0,Regular Customers
17758,62,4,1555.83,0,Regular Customers
17759,28,2,441.92,0,Regular Customers
17760,8,5,631.34,0,Regular Customers
17762,91,1,129.75,0,Regular Customers
17763,288,3,71.15,1,Lost Customers
17764,37,3,804.82,0,Regular Customers
17765,83,1,158.92,0,Regular Customers
17766,16,2,299.61,0,Regular Customers
17767,45,1,141.85,0,Regular Customers
17768,22,4,1236.33,0,Regular Customers
17769,18,7,3105.1,0,Regular Customers
17771,71,2,141.6,0,Regular Customers
17772,27,1,202.0,0,Regular Customers
17773,149,2,585.27,1,Lost Customers
17774,32,5,2102.64,0,Regular Customers
17776,21,2,338.56,0,Regular Customers
17778,296,1,197.7,1,Lost Customers
17780,302,3,352.91,1,Lost Customers
17782,17,2,679.02,0,Regular Customers
17783,147,1,96.44,1,Lost Customers
17784,185,1,112.86,1,Lost Customers
17785,80,2,271.44,0,Regular Customers
17787,6,1,736.28,0,Regular Customers
17789,296,1,171.25,1,Lost Customers
17790,13,6,818.06,0,Regular Customers
17792,102,2,370.05,0,Regular Customers
17794,321,2,147.3,1,Lost Customers
17796,4,4,664.09,0,Regular Customers
17797,30,5,1205.44,0,Regular Customers
17798,216,1,183.09,1,Lost Customers
17799,24,10,3285.96,0,Regular Customers
17801,86,3,798.3299999999999,0,Regular Customers
17802,7,8,3768.08,0,Regular Customers
17803,27,1,184.66,0,Regular Customers
17804,11,3,385.23,0,Regular Customers
17805,245,1,414.72,1,Lost Customers
17807,30,3,437.87,0,Regular Customers
17808,183,4,262.64,1,Lost Customers
17809,6,11,5925.4800000000005,0,Regular Customers
17810,303,2,374.81,1,Lost Customers
17811,9,8,1772.07,0,Regular Customers
17812,3,4,433.73,0,Regular Customers
17814,10,2,1617.32,0,Regular Customers
17815,28,1,591.96,0,Regular Customers
17816,0,3,75.76,0,Regular Customers
17817,13,3,420.17,0,Regular Customers
17818,372,1,130.18,1,Lost Customers
17819,6,6,2907.65,0,Regular Customers
17820,9,1,183.56,0,Regular Customers
17821,41,1,334.62,0,Regular Customers
17822,55,5,2188.5,0,Regular Customers
17823,56,2,494.25,0,Regular Customers
17825,233,4,731.96,1,Lost Customers
17826,9,1,134.59,0,Regular Customers
17827,256,1,392.59,1,Lost Customers
17829,44,4,3867.5,0,Regular Customers
17833,358,1,342.36,1,Lost Customers
17834,49,2,730.47,0,Regular Customers
17838,0,10,3943.6,0,Regular Customers
17840,78,1,185.72,0,Regular Customers
17841,0,91,29892.5,3,Loyal Customers
17842,237,1,430.69,1,Lost Customers
17843,46,1,120.75,0,Regular Customers
17845,190,4,598.19,1,Lost Customers
17847,150,2,129.69,1,Lost Customers
17848,52,21,2749.7,0,Regular Customers
17849,115,4,457.96,0,Regular Customers
17850,7,155,51208.87,3,Loyal Customers
17851,57,6,1563.34,0,Regular Customers
17852,23,3,548.87,0,Regular Customers
17853,42,3,1608.19,0,Regular Customers
17854,97,4,760.19,0,Regular Customers
17855,7,1,208.97,0,Regular Customers
17857,0,2,1803.2,0,Regular Customers
17858,4,19,7641.99,0,Regular Customers
17860,3,4,762.74,0,Regular Customers
17861,20,10,3026.89,0,Regular Customers
17862,20,3,948.19,0,Regular Customers
17863,4,7,2585.2,0,Regular Customers
17864,20,2,326.82,0,Regular Customers
17865,10,26,15848.07,3,Loyal Customers
17866,119,2,805.3000000000001,0,Regular Customers
17867,45,9,424.18,0,Regular Customers
17868,21,1,234.65,0,Regular Customers
17869,3,3,607.98,0,Regular Customers
17870,1,2,1213.8,0,Regular Customers
17871,32,4,963.09,0,Regular Customers
17872,16,1,235.87,0,Regular Customers
17873,8,14,4656.72,0,Regular Customers
17875,323,1,167.1,1,Lost Customers
17876,34,3,3424.02,0,Regular Customers
17878,30,2,1032.88,0,Regular Customers
17880,274,2,366.0,1,Lost Customers
17882,14,2,313.46,0,Regular Customers
17883,174,3,324.08,1,Lost Customers
17884,3,18,2355.44,0,Regular Customers
17886,72,3,708.77,0,Regular Customers
17888,9,17,1094.39,0,Regular Customers
17889,9,5,571.0,0,Regular Customers
17894,1,11,1333.57,0,Regular Customers
17897,2,8,2018.4,0,Regular Customers
17898,87,2,147.12,0,Regular Customers
17901,156,2,149.7,1,Lost Customers
17902,181,1,216.4,1,Lost Customers
17903,29,1,381.09,0,Regular Customers
17905,8,10,1583.28,0,Regular Customers
17907,275,1,291.76,1,Lost Customers
17908,8,5,1168.26,0,Regular Customers
17909,372,1,132.55,1,Lost Customers
17910,361,1,261.7,1,Lost Customers
17912,10,1,64.49,0,Regular Customers
17913,35,12,3068.04,0,Regular Customers
17915,186,1,242.13,1,Lost Customers
17916,263,2,43.87,1,Lost Customers
17918,135,3,396.39,0,Regular Customers
17919,73,1,536.28,0,Regular Customers
17920,3,39,20312.36,3,Loyal Customers
17921,14,6,1596.98,0,Regular Customers
17922,178,1,170.4,1,Lost Customers
17923,162,2,289.5,1,Lost Customers
17924,8,2,574.2,0,Regular Customers
17925,7,1,244.08,0,Regular Customers
17926,79,3,638.2,0,Regular Customers
17927,356,1,294.0,1,Lost Customers
17928,206,1,128.7,1,Lost Customers
17929,22,8,2239.1,0,Regular Customers
17930,28,8,2534.74,0,Regular Customers
17931,32,12,3028.93,0,Regular Customers
17933,267,1,114.69,1,Lost Customers
17934,41,1,344.90000000000003,0,Regular Customers
